cls,path,n_vertices,n_faces,n_triangles
Shelf,data\Shelf\m868.obj,112,172,172
Ship,data\Ship\D00027.obj,4202,4852,4852
Ship,data\Ship\D00042.obj,2166,3810,3810
Ship,data\Ship\D00099.obj,336,672,672
Ship,data\Ship\D00175.obj,13624,26792,26792
Ship,data\Ship\D00247.obj,6122,10502,10502
Ship,data\Ship\D00258.obj,6892,10725,10725
Ship,data\Ship\D00292.obj,4205,4858,4858
Ship,data\Ship\D00429.obj,18170,35812,35812
Ship,data\Ship\D00467.obj,3769,4890,4890
Ship,data\Ship\D00539.obj,21037,40898,40898
Ship,data\Ship\D00543.obj,7537,14333,14333
Ship,data\Ship\D00647.obj,1713,3353,3353
Ship,data\Ship\D00771.obj,33376,64034,64034
Ship,data\Ship\D00791.obj,4200,4853,4853
Ship,data\Ship\D00809.obj,40714,80268,80268
Ship,data\Ship\D00837.obj,6122,10502,10502
Ship,data\Ship\D00896.obj,4991,9378,9378
Ship,data\Ship\D00907.obj,9227,18210,18210
Ship,data\Ship\D00935.obj,124,200,200
Ship,data\Ship\D00949.obj,1952,3668,3668
Ship,data\Ship\m1427.obj,757,1084,1084
Ship,data\Ship\m1428.obj,817,1080,1080
Ship,data\Ship\m1429.obj,749,959,959
Ship,data\Ship\m1430.obj,774,1022,1022
Ship,data\Ship\m1431.obj,674,920,920
Ship,data\Ship\m1432.obj,573,798,798
Ship,data\Ship\m1433.obj,926,1217,1217
Ship,data\Ship\m1434.obj,600,1077,1077
Ship,data\Ship\m1435.obj,4200,4858,4858
Ship,data\Ship\m1436.obj,1704,3337,3337
Ship,data\Ship\m1437.obj,658,916,916
Ship,data\Ship\m1438.obj,1309,2416,2416
Ship,data\Ship\m1439.obj,428,847,847
Ship,data\Ship\m1440.obj,4230,5943,5943
Ship,data\Ship\m1441.obj,3134,4074,4074
Ship,data\Ship\m1442.obj,6859,12552,12552
Ship,data\Ship\m1444.obj,6251,11722,11722
Ship,data\Ship\m1446.obj,6119,10502,10502
Ship,data\Ship\m1447.obj,3189,5979,5979
Ship,data\Ship\m1448.obj,182,328,328
Ship,data\Ship\m1449.obj,330,660,660
Ship,data\Ship\m1450.obj,98,128,128
Ship,data\Ship\m1451.obj,775,1492,1492
Ship,data\Ship\m1452.obj,776,1452,1452
Ship,data\Ship\m1453.obj,7994,15800,15800
Ship,data\Ship\m1454.obj,325,598,598
Ship,data\Ship\m1455.obj,314,576,576
Ship,data\Ship\m1456.obj,497,922,922
Ship,data\Ship\m1457.obj,2333,4468,4468
Ship,data\Ship\m1458.obj,2430,4689,4689
Ship,data\Ship\m1459.obj,331,531,531
Ship,data\Ship\m1460.obj,4892,9506,9506
Ship,data\Ship\m1461.obj,12526,20216,20216
Ship,data\Ship\m1462.obj,4916,9500,9500
Ship,data\Ship\m1463.obj,629,1232,1232
Ship,data\Ship\m1464.obj,2873,5530,5530
Ship,data\Ship\m1465.obj,6923,10513,10513
Ship,data\Ship\m1466.obj,9703,18883,18883
Ship,data\Ship\m1467.obj,574,1076,1076
Ship,data\Ship\m1468.obj,467,684,684
Ship,data\Ship\m1469.obj,1724,3176,3176
Ship,data\Ship\m1470.obj,145,258,258
Ship,data\Ship\m1471.obj,2511,3552,3552
Sign,data\Sign\m1670.obj,221,217,217
Sign,data\Sign\m1671.obj,119,113,113
Sign,data\Sign\m1672.obj,231,295,295
Sign,data\Sign\m1673.obj,80,86,86
Sign,data\Sign\m1674.obj,50,78,78
Sign,data\Sign\m1675.obj,40,52,52
Sign,data\Sign\m1676.obj,4031,8034,8034
Sign,data\Sign\m1678.obj,620,987,987
Sign,data\Sign\m1679.obj,417,786,786
Sign,data\Sign\m1680.obj,360,708,708
Sign,data\Sign\m1681.obj,6540,13032,13032
Sign,data\Sign\m1682.obj,4492,8804,8804
Sign,data\Sign\m1683.obj,3000,5896,5896
Sign,data\Sign\m1684.obj,44,76,76
Sign,data\Sign\m1685.obj,760,1344,1344
Skyscraper,data\Skyscraper\D00006.obj,48226,54476,54476
Skyscraper,data\Skyscraper\D00058.obj,73440,53411,53411
Skyscraper,data\Skyscraper\D00059.obj,4274,6932,6932
Skyscraper,data\Skyscraper\D00105.obj,8334,16062,16062
Skyscraper,data\Skyscraper\D00125.obj,8334,16096,16096
Skyscraper,data\Skyscraper\D00126.obj,25720,38219,38219
Skyscraper,data\Skyscraper\D00130.obj,680,1135,1135
Skyscraper,data\Skyscraper\D00259.obj,49527,55151,55151
Skyscraper,data\Skyscraper\D00300.obj,6372,10967,10967
Skyscraper,data\Skyscraper\D00520.obj,51626,51676,51676
Skyscraper,data\Skyscraper\D00532.obj,17506,26188,26188
Skyscraper,data\Skyscraper\D00584.obj,17490,28407,28407
Skyscraper,data\Skyscraper\D00589.obj,5516,10976,10976
Skyscraper,data\Skyscraper\D00641.obj,2335,4363,4363
Skyscraper,data\Skyscraper\D00664.obj,8301,12798,12798
Skyscraper,data\Skyscraper\D00729.obj,31282,47820,47820
Skyscraper,data\Skyscraper\D00822.obj,6983,13754,13754
Skyscraper,data\Skyscraper\D00870.obj,37310,50332,50332
Skyscraper,data\Skyscraper\D00872.obj,365,668,668
Skyscraper,data\Skyscraper\D00998.obj,3865,5928,5928
Spoon,data\Spoon\D00014.obj,748,1489,1489
Spoon,data\Spoon\D00085.obj,575,1145,1145
Spoon,data\Spoon\D00144.obj,243,463,463
Spoon,data\Spoon\D00157.obj,386,737,737
Spoon,data\Spoon\D00196.obj,756,1507,1507
Spoon,data\Spoon\D00338.obj,481,955,955
Spoon,data\Spoon\D00422.obj,109,176,176
Spoon,data\Spoon\D00474.obj,72,121,121
Spoon,data\Spoon\D00497.obj,144,284,284
Spoon,data\Spoon\D00517.obj,481,896,896
Spoon,data\Spoon\D00562.obj,2132,4191,4191
Spoon,data\Spoon\D00593.obj,144,284,284
Spoon,data\Spoon\D00661.obj,1848,3431,3431
Spoon,data\Spoon\D00669.obj,556,1108,1108
Spoon,data\Spoon\D00674.obj,173,310,310
Spoon,data\Spoon\D00683.obj,515,1034,1034
Spoon,data\Spoon\D00790.obj,284,529,529
Spoon,data\Spoon\D00842.obj,291,549,549
Spoon,data\Spoon\D00927.obj,910,1816,1816
Spoon,data\Spoon\D00964.obj,211,338,338
Starship,data\Starship\m1353.obj,2124,4089,4089
Starship,data\Starship\m1354.obj,5720,11360,11360
Starship,data\Starship\m1355.obj,7730,13324,13324
Starship,data\Starship\m1356.obj,1946,3293,3293
Starship,data\Starship\m1357.obj,9664,11516,11516
Starship,data\Starship\m1358.obj,1196,1956,1956
Starship,data\Starship\m1359.obj,265,502,502
Starship,data\Starship\m1360.obj,2904,3650,3650
Starship,data\Starship\m1361.obj,1038,2008,2008
Starship,data\Starship\m1362.obj,13685,22819,22819
Starship,data\Starship\m1364.obj,9015,14093,14093
Starship,data\Starship\m1365.obj,718,1174,1174
Starship,data\Starship\m1366.obj,568,1067,1067
Starship,data\Starship\m1368.obj,31232,59339,59339
Starship,data\Starship\m1369.obj,1004,1720,1720
Starship,data\Starship\m1370.obj,1748,3146,3146
Starship,data\Starship\m1371.obj,1558,2416,2416
Starship,data\Starship\m1372.obj,3366,6331,6331
Starship,data\Starship\m1373.obj,6063,11589,11589
Starship,data\Starship\m1374.obj,8025,15430,15430
Starship,data\Starship\m1375.obj,1694,3312,3312
Starship,data\Starship\m1376.obj,467,926,926
Starship,data\Starship\m1378.obj,2059,3804,3804
Starship,data\Starship\m1379.obj,1017,1858,1858
Starship,data\Starship\m1380.obj,11926,20996,20996
Starship,data\Starship\m1381.obj,13824,27169,27169
Starship,data\Starship\m1382.obj,7006,13986,13986
Starship,data\Starship\m1383.obj,8722,12374,12374
Starship,data\Starship\m1384.obj,3723,7177,7177
Starship,data\Starship\m1385.obj,11132,20655,20655
Starship,data\Starship\m1386.obj,1707,3384,3384
SubmachineGun,data\SubmachineGun\D00052.obj,2253,4269,4269
SubmachineGun,data\SubmachineGun\D00060.obj,577,1014,1014
SubmachineGun,data\SubmachineGun\D00062.obj,1546,2964,2964
SubmachineGun,data\SubmachineGun\D00064.obj,6530,13248,13248
SubmachineGun,data\SubmachineGun\D00068.obj,19423,38341,38341
SubmachineGun,data\SubmachineGun\D00119.obj,11687,23054,23054
SubmachineGun,data\SubmachineGun\D00219.obj,1349,2532,2532
SubmachineGun,data\SubmachineGun\D00256.obj,760,1320,1320
SubmachineGun,data\SubmachineGun\D00371.obj,17875,31536,31536
SubmachineGun,data\SubmachineGun\D00384.obj,1272,2202,2202
SubmachineGun,data\SubmachineGun\D00431.obj,1420,2708,2708
SubmachineGun,data\SubmachineGun\D00459.obj,24710,48853,48853
SubmachineGun,data\SubmachineGun\D00489.obj,1116,2180,2180
SubmachineGun,data\SubmachineGun\D00537.obj,1596,3180,3180
SubmachineGun,data\SubmachineGun\D00613.obj,1196,2377,2377
SubmachineGun,data\SubmachineGun\D00733.obj,4939,8805,8805
SubmachineGun,data\SubmachineGun\D00878.obj,1521,2909,2909
SubmachineGun,data\SubmachineGun\D00893.obj,170,277,277
SubmachineGun,data\SubmachineGun\D00960.obj,182,284,284
SubmachineGun,data\SubmachineGun\D00970.obj,451,785,785
Sword,data\Sword\D00066.obj,10936,21764,21764
Sword,data\Sword\D00071.obj,10759,21489,21489
Sword,data\Sword\D00133.obj,13257,26400,26400
Sword,data\Sword\D00149.obj,186,344,344
Sword,data\Sword\D00162.obj,1143,2282,2282
Sword,data\Sword\D00177.obj,5076,10136,10136
Sword,data\Sword\D00195.obj,1429,2775,2775
Sword,data\Sword\D00249.obj,15478,30816,30816
Sword,data\Sword\D00356.obj,3084,6140,6140
Sword,data\Sword\D00484.obj,6595,13162,13162
Sword,data\Sword\D00513.obj,3971,7294,7294
Sword,data\Sword\D00540.obj,5573,10922,10922
Sword,data\Sword\D00635.obj,621,1238,1238
Sword,data\Sword\D00712.obj,327,602,602
Sword,data\Sword\D00807.obj,176,295,295
Sword,data\Sword\D00808.obj,1091,2146,2146
Sword,data\Sword\D00812.obj,3694,7361,7361
Sword,data\Sword\D00906.obj,14621,29202,29202
Sword,data\Sword\D00916.obj,2993,5966,5966
Sword,data\Sword\D00992.obj,5856,11648,11648
Sword,data\Sword\m687.obj,800,1504,1504
Sword,data\Sword\m688.obj,1977,3936,3936
Sword,data\Sword\m689.obj,178,350,350
Sword,data\Sword\m690.obj,180,350,350
Sword,data\Sword\m691.obj,8582,16488,16488
Sword,data\Sword\m692.obj,3694,7362,7362
Sword,data\Sword\m693.obj,196,259,259
Sword,data\Sword\m694.obj,2903,4928,4928
Sword,data\Sword\m695.obj,9880,19712,19712
Sword,data\Sword\m696.obj,5413,10814,10814
Sword,data\Sword\m697.obj,526,1036,1036
Sword,data\Sword\m698.obj,3947,7494,7494
Sword,data\Sword\m699.obj,557,1106,1106
Sword,data\Sword\m700.obj,800,1504,1504
Sword,data\Sword\m701.obj,960,1900,1900
Sword,data\Sword\m702.obj,1005,1986,1986
Sword,data\Sword\m703.obj,588,1100,1100
Sword,data\Sword\m704.obj,408,812,812
Sword,data\Sword\m705.obj,7910,15768,15768
Sword,data\Sword\m707.obj,4325,8626,8626
Sword,data\Sword\m709.obj,6594,13160,13160
Sword,data\Sword\m710.obj,10936,21764,21764
Sword,data\Sword\m711.obj,9440,17667,17667
Sword,data\Sword\m712.obj,4872,9314,9314
Sword,data\Sword\m713.obj,1023,2000,2000
Sword,data\Sword\m714.obj,526,1036,1036
Sword,data\Sword\m715.obj,5413,10814,10814
Sword,data\Sword\m716.obj,4757,9506,9506
Sword,data\Sword\m717.obj,18888,37241,37241
Sword,data\Sword\m718.obj,337,662,662
Sword,data\Sword\m719.obj,624,1228,1228
Sword,data\Sword\m720.obj,318,604,604
Sword,data\Sword\m721.obj,275,530,530
Tool,data\Tool\D01003.obj,3963,7922,7922
Tool,data\Tool\D01012.obj,4463,8922,8922
Tool,data\Tool\D01040.obj,4794,9584,9584
Tool,data\Tool\D01044.obj,5201,10398,10398
Tool,data\Tool\D01069.obj,6198,12392,12392
Tool,data\Tool\D01084.obj,4491,8978,8978
Tool,data\Tool\D01086.obj,3804,7604,7604
Tool,data\Tool\D01111.obj,4284,8564,8564
Tool,data\Tool\D01113.obj,4407,8810,8810
Tool,data\Tool\D01127.obj,6104,12204,12204
Tool,data\Tool\D01131.obj,4487,8970,8970
Tool,data\Tool\D01140.obj,3906,7808,7808
Tool,data\Tool\D01142.obj,5110,10216,10216
Tool,data\Tool\D01148.obj,4478,8952,8952
Tool,data\Tool\D01152.obj,3942,7880,7880
Tool,data\Tool\D01154.obj,5202,10400,10400
Tool,data\Tool\D01156.obj,5508,11012,11012
Tool,data\Tool\D01159.obj,4478,8952,8952
Tool,data\Tool\D01165.obj,4457,8910,8910
Tool,data\Tool\D01176.obj,4298,8592,8592
Tool,data\Tool\m1099.obj,302,600,600
Tool,data\Tool\m1100.obj,232,452,452
Tool,data\Tool\m1101.obj,135,262,262
Tool,data\Tool\m1102.obj,24,25,25
Tool,data\Tool\m1103.obj,177,321,321
Tool,data\Tool\m1104.obj,362,708,708
Tool,data\Tool\m1105.obj,1550,3092,3092
Tool,data\Tool\m1106.obj,1897,3734,3734
Tool,data\Tool\m1107.obj,1116,2183,2183
Tool,data\Tool\m1108.obj,2186,3726,3726
Tool,data\Tool\m1109.obj,1490,2891,2891
Tool,data\Tool\m1110.obj,850,1687,1687
Tool,data\Tool\m1111.obj,523,1038,1038
Tool,data\Tool\m1112.obj,316,603,603
Tool,data\Tool\m1113.obj,2042,4076,4076
Tool,data\Tool\m1114.obj,1152,2258,2258
Tool,data\Tool\m1115.obj,1259,2266,2266
Tool,data\Tool\m1116.obj,1155,2234,2234
Tool,data\Tool\m1117.obj,1720,3424,3424
Tool,data\Tool\m587.obj,4115,8170,8170
Tool,data\Tool\m588.obj,3337,6564,6564
Tool,data\Tool\m589.obj,2354,4046,4046
Tool,data\Tool\m590.obj,4460,7985,7985
Tool,data\Tool\m591.obj,3185,6316,6316
Train,data\Train\D01008.obj,4469,8293,8293
Train,data\Train\D01014.obj,4274,7569,7569
Train,data\Train\D01016.obj,7753,10345,10345
Train,data\Train\D01027.obj,4886,9635,9635
Train,data\Train\D01031.obj,1257,2527,2527
Train,data\Train\D01035.obj,3012,5276,5276
Train,data\Train\D01047.obj,5450,10401,10401
Train,data\Train\D01055.obj,10979,20493,20493
Train,data\Train\D01059.obj,7243,12935,12935
Train,data\Train\D01061.obj,5913,11345,11345
Train,data\Train\D01064.obj,5037,9653,9653
Train,data\Train\D01089.obj,4390,8514,8514
Train,data\Train\D01094.obj,454,901,901
Train,data\Train\D01095.obj,5909,10752,10752
Train,data\Train\D01134.obj,8721,14383,14383
Train,data\Train\D01137.obj,6415,11272,11272
Train,data\Train\D01147.obj,2424,4328,4328
Train,data\Train\D01149.obj,8615,13265,13265
Train,data\Train\D01163.obj,4521,8354,8354
Train,data\Train\D01180.obj,13612,25591,25591
Train,data\Train\m1578.obj,333,574,574
Train,data\Train\m1580.obj,1400,2564,2564
Train,data\Train\m1581.obj,11298,21980,21980
Train,data\Train\m1582.obj,8235,16303,16303
Train,data\Train\m1583.obj,309,571,571
Train,data\Train\m1584.obj,174,316,316
Train,data\Train\m1585.obj,5303,10237,10237
Train,data\Train\m1586.obj,5520,10567,10567
Train,data\Train\m1587.obj,4658,8985,8985
Train,data\Train\m1588.obj,4400,7716,7716
Tree,data\Tree\D00096.obj,42566,36512,36512
Tree,data\Tree\D00200.obj,19248,10668,10668
Tree,data\Tree\D00221.obj,49630,51077,51077
Tree,data\Tree\D00223.obj,58763,54619,54619
Tree,data\Tree\D00367.obj,2783,3692,3692
Tree,data\Tree\D00385.obj,12531,7344,7344
Tree,data\Tree\D00393.obj,27500,41792,41792
Tree,data\Tree\D00439.obj,36867,28511,28511
Tree,data\Tree\D00456.obj,1936,1695,1695
Tree,data\Tree\D00479.obj,28407,35715,35715
Tree,data\Tree\D00533.obj,31668,17804,17804
Tree,data\Tree\D00573.obj,23696,23680,23680
Tree,data\Tree\D00612.obj,11385,4803,4803
Tree,data\Tree\D00727.obj,36734,40642,40642
Tree,data\Tree\D00765.obj,29924,29804,29804
Tree,data\Tree\D00777.obj,21856,13738,13738
Tree,data\Tree\D00810.obj,17948,25996,25996
Tree,data\Tree\D00834.obj,52078,46682,46682
Tree,data\Tree\D00911.obj,32363,46364,46364
Tree,data\Tree\D00996.obj,29340,28868,28868
Tree,data\Tree\m1050.obj,5410,4629,4629
Tree,data\Tree\m1062.obj,334,656,656
Tree,data\Tree\m1063.obj,470,817,817
Tree,data\Tree\m1064.obj,2681,1800,1800
Tree,data\Tree\m1065.obj,3007,1610,1610
Tree,data\Tree\m1066.obj,1904,2042,2042
Tree,data\Tree\m1067.obj,1058,1676,1676
Tree,data\Tree\m1068.obj,1366,1814,1814
Tree,data\Tree\m1069.obj,18418,17436,17436
Tree,data\Tree\m1070.obj,1194,1134,1134
Tree,data\Tree\m1071.obj,1086,1734,1734
Tree,data\Tree\m1072.obj,1356,1296,1296
Tree,data\Tree\m1075.obj,574,1112,1112
Tree,data\Tree\m1077.obj,832,1465,1465
Tree,data\Tree\m1078.obj,724,696,696
Tree,data\Tree\m1079.obj,155,260,260
Tree,data\Tree\m1082.obj,82,140,140
Tree,data\Tree\m1086.obj,6247,6856,6856
Tree,data\Tree\m1089.obj,170,264,264
Tree,data\Tree\m1090.obj,5482,10928,10928
Tree,data\Tree\m1091.obj,2457,3814,3814
Tree,data\Tree\m1092.obj,337,638,638
Tree,data\Tree\m1093.obj,1197,1937,1937
Tree,data\Tree\m1095.obj,1303,1416,1416
Tree,data\Tree\m1096.obj,835,1376,1376
Tree,data\Tree\m1097.obj,35,31,31
Tree,data\Tree\m1098.obj,3439,3648,3648
Truck,data\Truck\D00002.obj,480,836,836
Truck,data\Truck\D00003.obj,6683,11777,11777
Truck,data\Truck\D00010.obj,6939,12710,12710
Truck,data\Truck\D00029.obj,5209,9199,9199
Truck,data\Truck\D00047.obj,3644,7098,7098
Truck,data\Truck\D00056.obj,4148,7149,7149
Truck,data\Truck\D00112.obj,7853,13897,13897
Truck,data\Truck\D00158.obj,8315,15100,15100
Truck,data\Truck\D00241.obj,1162,2273,2273
Truck,data\Truck\D00287.obj,5281,9855,9855
Truck,data\Truck\D00303.obj,8955,15946,15946
Truck,data\Truck\D00331.obj,4990,9544,9544
Truck,data\Truck\D00406.obj,1419,2610,2610
Truck,data\Truck\D00424.obj,3725,7370,7370
Truck,data\Truck\D00518.obj,5427,9669,9669
Truck,data\Truck\D00804.obj,6539,11691,11691
Truck,data\Truck\D00835.obj,11749,20070,20070
Truck,data\Truck\D00926.obj,5602,9986,9986
Truck,data\Truck\D00947.obj,2530,4885,4885
Truck,data\Truck\D00987.obj,13225,23221,23221
Truck,data\Truck\m1570.obj,1445,2353,2353
Truck,data\Truck\m1571.obj,12110,23324,23324
Truck,data\Truck\m1572.obj,9613,18340,18340
Truck,data\Truck\m1573.obj,1461,2490,2490
Truck,data\Truck\m1574.obj,3780,7388,7388
Truck,data\Truck\m1575.obj,47209,92176,92176
Truck,data\Truck\m1576.obj,3519,6699,6699
TruckNonContainer,data\TruckNonContainer\D00055.obj,7636,14733,14733
TruckNonContainer,data\TruckNonContainer\D00143.obj,3622,7154,7154
TruckNonContainer,data\TruckNonContainer\D00148.obj,2448,4633,4633
TruckNonContainer,data\TruckNonContainer\D00215.obj,4409,7843,7843
TruckNonContainer,data\TruckNonContainer\D00252.obj,2288,4415,4415
TruckNonContainer,data\TruckNonContainer\D00266.obj,6898,12657,12657
TruckNonContainer,data\TruckNonContainer\D00267.obj,6035,11840,11840
TruckNonContainer,data\TruckNonContainer\D00275.obj,5492,10837,10837
TruckNonContainer,data\TruckNonContainer\D00283.obj,6979,11009,11009
TruckNonContainer,data\TruckNonContainer\D00353.obj,11914,21540,21540
TruckNonContainer,data\TruckNonContainer\D00553.obj,7248,13671,13671
TruckNonContainer,data\TruckNonContainer\D00572.obj,4657,9004,9004
TruckNonContainer,data\TruckNonContainer\D00608.obj,7080,12883,12883
TruckNonContainer,data\TruckNonContainer\D00619.obj,5231,10302,10302
TruckNonContainer,data\TruckNonContainer\D00699.obj,5071,10235,10235
TruckNonContainer,data\TruckNonContainer\D00731.obj,4918,9753,9753
TruckNonContainer,data\TruckNonContainer\D00737.obj,2578,4348,4348
TruckNonContainer,data\TruckNonContainer\D00783.obj,5246,10001,10001
TruckNonContainer,data\TruckNonContainer\D00879.obj,4278,8358,8358
TruckNonContainer,data\TruckNonContainer\D00943.obj,8850,14607,14607
Vase,data\Vase\m527.obj,176,348,348
Vase,data\Vase\m528.obj,3128,6132,6132
Vase,data\Vase\m529.obj,1737,3108,3108
Vase,data\Vase\m531.obj,1296,2592,2592
Vase,data\Vase\m532.obj,240,452,452
Vase,data\Vase\m533.obj,32,60,60
Vase,data\Vase\m534.obj,241,480,480
Vase,data\Vase\m535.obj,176,320,320
Vase,data\Vase\m536.obj,4578,9152,9152
Vase,data\Vase\m537.obj,504,1008,1008
Vase,data\Vase\m538.obj,301,590,590
Vase,data\Vase\m539.obj,2526,5004,5004
Vase,data\Vase\m540.obj,304,604,604
Vase,data\Vase\m541.obj,312,360,360
Vase,data\Vase\m542.obj,296,572,572
Vase,data\Vase\m543.obj,624,1196,1196
Vase,data\Vase\m544.obj,1002,2000,2000
Vase,data\Vase\m545.obj,402,800,800
Vase,data\Vase\m546.obj,1002,2000,2000
Vase,data\Vase\m547.obj,529,1000,1000
Violin,data\Violin\D00108.obj,1529,2675,2675
Violin,data\Violin\D00216.obj,3864,7500,7500
Violin,data\Violin\D00250.obj,4066,8122,8122
Violin,data\Violin\D00324.obj,2454,4599,4599
Violin,data\Violin\D00340.obj,4315,8078,8078
Violin,data\Violin\D00349.obj,1299,2410,2410
Violin,data\Violin\D00358.obj,7435,14676,14676
Violin,data\Violin\D00376.obj,1069,2065,2065
Violin,data\Violin\D00506.obj,2841,4979,4979
Violin,data\Violin\D00570.obj,2068,3765,3765
Violin,data\Violin\D00598.obj,6831,13009,13009
Violin,data\Violin\D00602.obj,3456,6681,6681
Violin,data\Violin\D00620.obj,771,1453,1453
Violin,data\Violin\D00675.obj,3971,7818,7818
Violin,data\Violin\D00701.obj,2198,4147,4147
Violin,data\Violin\D00704.obj,799,1264,1264
Violin,data\Violin\D00743.obj,465,910,910
Violin,data\Violin\D00891.obj,1959,3821,3821
Violin,data\Violin\D00898.obj,7669,13350,13350
Violin,data\Violin\D00993.obj,7350,14270,14270
Wheel,data\Wheel\m733.obj,644,1296,1296
Wheel,data\Wheel\m734.obj,1396,1816,1816
Wheel,data\Wheel\m735.obj,720,1400,1400
Wheel,data\Wheel\m736.obj,504,972,972
Wheel,data\Wheel\m737.obj,3782,6884,6884
Wheel,data\Wheel\m738.obj,413,680,680
Wheel,data\Wheel\m739.obj,794,1624,1624
Wheel,data\Wheel\m740.obj,4352,7372,7372
Wheel,data\Wheel\m741.obj,722,1422,1422
Wheel,data\Wheel\m742.obj,256,508,508
Wheel,data\Wheel\m743.obj,512,1020,1020
Wheel,data\Wheel\m744.obj,3721,7442,7442
Wheel,data\Wheel\m745.obj,830,1660,1660
Wheel,data\Wheel\m746.obj,80,128,128
Wheel,data\Wheel\m747.obj,128,252,252
Wheel,data\Wheel\m748.obj,1247,2490,2490
Wheel,data\Wheel\m749.obj,160,315,315
WheelChair,data\WheelChair\D00004.obj,24137,47752,47752
WheelChair,data\WheelChair\D00070.obj,8476,16832,16832
WheelChair,data\WheelChair\D00088.obj,26911,53400,53400
WheelChair,data\WheelChair\D00183.obj,3059,5646,5646
WheelChair,data\WheelChair\D00203.obj,867,1519,1519
WheelChair,data\WheelChair\D00274.obj,1912,3119,3119
WheelChair,data\WheelChair\D00290.obj,4837,9538,9538
WheelChair,data\WheelChair\D00365.obj,7244,14412,14412
WheelChair,data\WheelChair\D00394.obj,29285,58260,58260
WheelChair,data\WheelChair\D00449.obj,20666,41237,41237
WheelChair,data\WheelChair\D00453.obj,685,928,928
WheelChair,data\WheelChair\D00499.obj,2362,3705,3705
WheelChair,data\WheelChair\D00526.obj,679,1232,1232
WheelChair,data\WheelChair\D00604.obj,986,1508,1508
WheelChair,data\WheelChair\D00628.obj,22753,45128,45128
WheelChair,data\WheelChair\D00687.obj,8188,16268,16268
WheelChair,data\WheelChair\D00720.obj,43912,83378,83378
WheelChair,data\WheelChair\D00782.obj,1134,1908,1908
WheelChair,data\WheelChair\D00821.obj,8188,16268,16268
WheelChair,data\WheelChair\D00846.obj,8834,17196,17196
